STN	YYYYMMDD	FF
321	20060217	120
321	20060217	130
321	20060217	130
321	20060217	130
321	20060217	120
321	20060217	110
321	20060217	100
321	20060217	100
321	20060217	90
321	20060217	90
321	20060217	90
321	20060217	90
321	20060217	90
321	20060217	70
321	20060217	70
321	20060217	80
321	20060217	70
321	20060217	70
321	20060217	80
321	20060217	80
321	20060217	90
321	20060218	80
321	20060218	70
321	20060218	60
321	20060218	60
321	20060218	50
321	20060218	80
321	20060218	60
321	20060218	60
321	20060218	40
321	20060218	30
321	20060218	40
321	20060218	30
321	20060218	20
321	20060218	20
321	20060218	20
321	20060218	30
321	20060218	30
321	20060218	30
321	20060218	20
321	20060218	30
321	20060218	40
321	20060218	40
321	20060218	40
321	20060218	40
321	20060219	60
321	20060219	60
321	20060219	50
321	20060219	50
321	20060219	50
321	20060219	40
321	20060219	60
321	20060219	60
321	20060219	60
321	20060219	60
321	20060219	70
321	20060219	90
321	20060219	90
321	20060219	90
321	20060219	90
321	20060219	90
321	20060219	110
321	20060219	110
321	20060219	110
321	20060219	110
321	20060219	130
321	20060219	130
321	20060219	130
321	20060219	140
321	20060220	130
321	20060220	130
321	20060220	130
321	20060220	120
321	20060220	130
321	20060220	130
321	20060220	120
321	20060220	130
321	20060220	130
321	20060220	130
321	20060220	120
321	20060220	140
321	20060220	130
321	20060220	130
321	20060220	140
321	20060220	110
321	20060220	110
321	20060220	100
321	20060220	100
321	20060220	90
321	20060220	100
321	20060220	100
321	20060220	100
321	20060220	90
321	20060221	120
321	20060221	120
321	20060221	100
321	20060221	110
321	20060221	100
321	20060221	90
321	20060221	100
321	20060221	100
321	20060221	100
321	20060221	100
321	20060221	110
321	20060221	120
321	20060221	120
321	20060221	110
321	20060221	110
321	20060221	110
321	20060221	120
321	20060221	130
321	20060221	120
321	20060221	130
321	20060221	120
321	20060221	120
321	20060221	130
321	20060221	130
321	20060222	120
321	20060222	120
321	20060222	120
321	20060222	130
321	20060222	130
321	20060222	120
321	20060222	130
321	20060222	130
321	20060222	130
321	20060222	110
321	20060222	110
321	20060222	90
321	20060222	100
321	20060222	110
321	20060222	100
321	20060222	90
321	20060222	70
321	20060222	80
321	20060222	70
321	20060222	90
321	20060222	80
321	20060222	70
321	20060222	70
321	20060222	60
321	20060223	70
321	20060223	60
321	20060223	60
321	20060223	50
321	20060223	50
321	20060223	30
321	20060223	30
321	20060223	50
321	20060223	50
321	20060223	40
321	20060223	50
321	20060223	30
321	20060223	30
321	20060223	50
321	20060223	50
321	20060223	50
321	20060223	60
321	20060223	70
321	20060223	70
321	20060223	70
321	20060223	70
321	20060223	70
321	20060223	70
321	20060223	70
321	20060224	70
321	20060224	80
321	20060224	100
321	20060224	110
321	20060224	110
321	20060224	110
321	20060224	110
321	20060224	110
321	20060224	110
321	20060224	110
321	20060224	110
321	20060224	120
321	20060224	100
321	20060224	100
321	20060224	100
321	20060224	110
321	20060224	130
321	20060224	150
321	20060224	140
321	20060224	160
321	20060224	150
321	20060224	140
321	20060224	130
321	20060224	140
321	20060225	130
321	20060225	130
321	20060225	130
321	20060225	130
321	20060225	130
321	20060225	130
321	20060225	130
321	20060225	140
321	20060225	140
321	20060225	130
321	20060225	120
321	20060225	110
321	20060225	110
321	20060225	100
321	20060225	110
321	20060225	130
321	20060225	120
321	20060225	130
321	20060225	120
321	20060225	120
321	20060225	110
321	20060225	110
321	20060225	100
321	20060225	110
321	20060226	100
321	20060226	100
321	20060226	100
321	20060226	110
321	20060226	110
321	20060226	110
321	20060226	100
321	20060226	100
321	20060226	100
321	20060226	90
321	20060226	80
321	20060226	80
321	20060226	70
321	20060226	90
321	20060226	90
321	20060226	90
321	20060226	70
321	20060226	90
321	20060226	100
321	20060226	90
321	20060226	70
321	20060226	50
321	20060226	90
321	20060226	80
321	20060227	70
321	20060227	70
321	20060227	70
321	20060227	70
321	20060227	70
321	20060227	80
321	20060227	70
321	20060227	70
321	20060227	70
321	20060227	80
321	20060227	80
321	20060227	80
321	20060227	80
321	20060227	80
321	20060227	80
321	20060227	90
321	20060227	90
321	20060227	90
321	20060227	110
321	20060227	90
321	20060227	90
321	20060227	100
321	20060227	110
321	20060227	100
321	20060228	110
321	20060228	110
321	20060228	100
321	20060228	80
321	20060228	70
321	20060228	90
321	20060228	90
321	20060228	100
321	20060228	90
321	20060228	110
321	20060228	120
321	20060228	120
321	20060228	130
321	20060228	120
321	20060228	130
321	20060228	130
321	20060228	150
321	20060228	110
321	20060228	150
321	20060228	140
321	20060228	150
321	20060228	150
321	20060228	120
321	20060228	150
321	20060301	140
321	20060301	130
321	20060301	110
321	20060301	140
321	20060301	130
321	20060301	130
321	20060301	140
321	20060301	120
321	20060301	120
321	20060301	110
321	20060301	100
321	20060301	110
321	20060301	110
321	20060301	110
321	20060301	110
321	20060301	100
321	20060301	110
321	20060301	100
321	20060301	110
321	20060301	110
321	20060301	110
321	20060301	90
321	20060301	90
321	20060301	90
321	20060302	80
321	20060302	90
321	20060302	80
321	20060302	80
321	20060302	80
321	20060302	80
321	20060302	90
321	20060302	90
321	20060302	90
321	20060302	90
321	20060302	90
321	20060302	100
321	20060302	90
321	20060302	90
321	20060302	90
321	20060302	100
321	20060302	90
321	20060302	130
321	20060302	40
321	20060302	80
321	20060302	80
321	20060302	50
321	20060302	40
321	20060302	30
321	20060303	30
321	20060303	20
321	20060303	10
321	20060303	30
321	20060303	20
321	20060303	20
321	20060303	10
321	20060303	30
321	20060303	30
321	20060303	60
321	20060303	30
321	20060303	40
321	20060303	20
321	20060303	10
321	20060303	10
321	20060303	10
321	20060303	20
321	20060303	20
321	20060303	30
321	20060303	30
321	20060303	10
321	20060303	20
321	20060303	40
321	20060303	60
321	20060304	70
321	20060304	90
321	20060304	80
321	20060304	90
321	20060304	100
321	20060304	100
321	20060304	90
321	20060304	90
321	20060304	80
321	20060304	70
321	20060304	80
321	20060304	70
321	20060304	70
321	20060304	80
321	20060304	80
321	20060304	80
321	20060304	100
321	20060304	100
321	20060304	70
321	20060304	60
321	20060304	60
321	20060304	80
321	20060304	80
321	20060304	90
321	20060305	80
321	20060305	90
321	20060305	100
321	20060305	100
321	20060305	110
321	20060305	110
321	20060305	120
321	20060305	110
321	20060305	100
321	20060305	80
321	20060305	110
321	20060305	110
321	20060305	120
321	20060305	110
321	20060305	120
321	20060305	120
321	20060305	110
321	20060305	110
321	20060305	100
321	20060305	100
321	20060305	80
321	20060305	70
321	20060305	60
321	20060305	60
321	20060306	60
321	20060306	80
321	20060306	90
321	20060306	90
321	20060306	100
321	20060306	80
321	20060306	80
321	20060306	90
321	20060306	90
321	20060306	80
321	20060306	110
321	20060306	100
321	20060306	110
321	20060306	120
321	20060306	120
321	20060306	130
321	20060306	100
321	20060306	120
321	20060306	110
321	20060306	90
321	20060306	100
321	20060306	100
321	20060306	90
321	20060306	80
321	20060307	70
321	20060307	50
321	20060307	30
321	20060307	30
321	20060307	20
321	20060307	30
321	20060307	30
321	20060307	30
321	20060307	40
321	20060307	60
321	20060307	60
321	20060307	80
321	20060307	70
321	20060307	70
321	20060307	80
321	20060307	80
321	20060307	100
321	20060307	90
321	20060307	100
321	20060307	110
321	20060307	100
321	20060307	110
321	20060307	120
321	20060307	110
321	20060308	120
321	20060308	110
321	20060308	110
321	20060308	100
321	20060308	90
321	20060308	90
321	20060308	100
321	20060308	100
321	20060308	90
321	20060308	90
321	20060308	90
321	20060308	70
321	20060308	80
321	20060308	80
321	20060308	80
321	20060308	100
321	20060308	100
321	20060308	90
321	20060308	80
321	20060308	80
321	20060308	90
321	20060308	50
321	20060308	40
321	20060308	70
321	20060309	60
321	20060309	60
321	20060309	70
321	20060309	70
321	20060309	70
321	20060309	90
321	20060309	70
321	20060309	60
321	20060309	50
321	20060309	50
321	20060309	50
321	20060309	40
321	20060309	50
321	20060309	50
321	20060309	70
321	20060309	80
321	20060309	80
321	20060309	70
321	20060309	80
321	20060309	100
321	20060309	100
321	20060309	110
321	20060309	120
321	20060309	120
321	20060310	120
321	20060310	120
321	20060310	120
321	20060310	110
321	20060310	110
321	20060310	110
321	20060310	90
321	20060310	90
321	20060310	100
321	20060310	90
321	20060310	90
321	20060310	90
321	20060310	100
321	20060310	90
321	20060310	70
321	20060310	60
321	20060310	70
321	20060310	60
321	20060310	60
321	20060310	50
321	20060310	40
321	20060310	70
321	20060310	60
321	20060310	60
321	20060311	40
321	20060311	30
321	20060311	30
321	20060311	70
321	20060311	100
321	20060311	120
321	20060311	130
321	20060311	140
321	20060311	130
321	20060311	110
321	20060311	110
321	20060311	110
321	20060311	120
321	20060311	110
321	20060311	90
321	20060311	100
321	20060311	110
321	20060311	110
321	20060311	110
321	20060311	110
321	20060311	80
321	20060311	90
321	20060311	80
321	20060311	80
321	20060312	70
321	20060312	70
321	20060312	60
321	20060312	60
321	20060312	60
321	20060312	60
321	20060312	50
321	20060312	40
321	20060312	40
321	20060312	50
321	20060312	50
321	20060312	30
321	20060312	30
321	20060312	20
321	20060312	30
321	20060312	20
321	20060312	30
321	20060312	30
321	20060312	50
321	20060312	60
321	20060312	60
321	20060312	80
321	20060312	80
321	20060312	80
321	20060313	80
321	20060313	80
321	20060313	80
321	20060313	90
321	20060313	80
321	20060313	90
321	20060313	90
321	20060313	90
321	20060313	80
321	20060313	70
321	20060313	60
321	20060313	50
321	20060313	50
321	20060313	50
321	20060313	40
321	20060313	60
321	20060313	70
321	20060313	80
321	20060313	80
321	20060313	90
321	20060313	90
321	20060313	80
321	20060313	80
321	20060313	80
321	20060314	80
321	20060314	70
321	20060314	70
321	20060314	70
321	20060314	70
321	20060314	80
321	20060314	70
321	20060314	70
321	20060314	70
321	20060314	60
321	20060314	70
321	20060314	70
321	20060314	60
321	20060314	70
321	20060314	80
321	20060314	70
321	20060314	60
321	20060314	50
321	20060314	60
321	20060314	80
321	20060314	80
321	20060314	70
321	20060314	50
321	20060314	40
321	20060315	50
321	20060315	50
321	20060315	60
321	20060315	60
321	20060315	60
321	20060315	70
321	20060315	70
321	20060315	80
321	20060315	90
321	20060315	70
321	20060315	70
321	20060315	70
321	20060315	70
321	20060315	70
321	20060315	70
321	20060315	80
321	20060315	90
321	20060315	90
321	20060315	100
321	20060315	100
321	20060315	100
321	20060315	90
321	20060315	90
321	20060315	90
321	20060316	100
321	20060316	90
321	20060316	90
321	20060316	90
321	20060316	80
321	20060316	90
321	20060316	100
321	20060316	100
321	20060316	90
321	20060316	90
321	20060316	90
321	20060316	90
321	20060316	90
321	20060316	90
321	20060316	90
321	20060316	100
321	20060316	100
321	20060316	100
321	20060316	110
321	20060316	100
321	20060316	90
321	20060316	90
321	20060316	100
321	20060316	100
321	20060317	90
321	20060317	90
321	20060317	90
321	20060317	90
321	20060317	100
321	20060317	80
321	20060317	100
321	20060317	90
321	20060317	100
321	20060317	90
321	20060317	100
321	20060317	100
321	20060317	90
321	20060317	90
321	20060317	90
321	20060317	80
321	20060317	90
321	20060317	100
321	20060317	100
321	20060317	100
321	20060317	100
321	20060317	100
321	20060317	110
321	20060317	110
321	20060318	120
321	20060318	100
321	20060318	100
321	20060318	110
321	20060318	110
321	20060318	110
321	20060318	110
321	20060318	100
321	20060318	100
321	20060318	100
321	20060318	100
321	20060318	90
321	20060318	100
321	20060318	100
321	20060318	90
321	20060318	90
321	20060318	90
321	20060318	90
321	20060318	90
321	20060318	80
321	20060318	90
321	20060318	80
321	20060318	90
321	20060318	90
321	20060319	80
321	20060319	70
321	20060319	70
321	20060319	60
321	20060319	60
321	20060319	50
321	20060319	60
321	20060319	50
321	20060319	40
321	20060319	20
321	20060319	20
321	20060319	20
321	20060319	30
321	20060319	40
321	20060319	50
321	20060319	60
321	20060319	70
321	20060319	60
321	20060319	50
321	20060319	50
321	20060319	50
321	20060319	50
321	20060319	40
321	20060319	40
321	20060320	40
321	20060320	30
321	20060320	30
321	20060320	30
321	20060320	40
321	20060320	30
321	20060320	50
321	20060320	40
321	20060320	50
321	20060320	60
321	20060320	60
321	20060320	50
321	20060320	60
321	20060320	70
321	20060320	70
321	20060320	90
321	20060320	100
321	20060320	110
321	20060320	100
321	20060320	90
321	20060320	100
321	20060320	100
321	20060320	90
321	20060320	90
321	20060321	90
321	20060321	70
321	20060321	80
321	20060321	80
321	20060321	80
321	20060321	80
321	20060321	90
321	20060321	70
321	20060321	80
321	20060321	70
321	20060321	70
321	20060321	70
321	20060321	80
321	20060321	80
321	20060321	90
321	20060321	90
321	20060321	90
321	20060321	80
321	20060321	80
321	20060321	80
321	20060321	70
321	20060321	60
321	20060321	50
321	20060321	60
321	20060322	50
321	20060322	50
321	20060322	50
321	20060322	50
321	20060322	40
321	20060322	50
321	20060322	50
321	20060322	50
321	20060322	50
321	20060322	60
321	20060322	50
321	20060322	60
321	20060322	60
321	20060322	70
321	20060322	60
321	20060322	70
321	20060322	70
321	20060322	60
321	20060322	70
321	20060322	60
321	20060322	80
321	20060322	70
321	20060322	80
321	20060322	80
321	20060323	80
321	20060323	80
321	20060323	70
321	20060323	60
321	20060323	70
321	20060323	70
321	20060323	70
321	20060323	80
321	20060323	70
321	20060323	80
321	20060323	80
321	20060323	80
321	20060323	60
321	20060323	60
321	20060323	60
321	20060323	80
321	20060323	80
321	20060323	80
321	20060323	90
321	20060323	80
321	20060323	100
321	20060323	110
321	20060323	100
321	20060323	110
321	20060324	100
321	20060324	100
321	20060324	100
321	20060324	100
321	20060324	100
321	20060324	110
321	20060324	110
321	20060324	100
321	20060324	100
321	20060324	100
321	20060324	80
321	20060324	90
321	20060324	90
